gps_sec,ref_vf,obd_speed,ref_vf_sorted,obd_speed_sorted,obd_speed_sorted_smoothed
69017.6,5.13372192273793,5,20.8395999811897,0.839599981189659,0.882060635516333
69017.8,5.42144517725671,5,20.8448854817099,0.844885481709893,0.844885481709893
69018,5.60928131403659,5.55555555555556,20.8486446545381,0.882060635516333,0.844885481709893
69018.2,5.82047440162741,5.55555555555556,20.8509559978817,0.678677892234305,0.880201515234474
69018.4,6.02424131156779,6.11111111111111,20.8783780376925,1.12162196230751,0.882060635516333
69018.6,6.225542451064,6.11111111111111,20.8802015152345,0.880201515234474,0.882659339959552
69018.8,6.34086601183151,6.66666666666667,20.8826593399596,0.882659339959552,0.882659339959552
69019,6.3938708416733,6.66666666666667,20.8848921000038,1.54636656218327,0.882659339959552
69019.2,6.43288057715981,6.38888888888889,20.8851895402651,0.114810459734868,0.885953628790812
69019.4,6.45723221666993,6.38888888888889,20.8859536287908,0.885953628790812,0.885953628790812
69019.6,6.48745329462956,6.38888888888889,20.8934513437297,2.10654865627031,0.885953628790812
69019.8,6.50645015811233,6.38888888888889,20.899357664426,0.100642335574039,0.903113408523622
69020,6.51487288747831,6.38888888888889,20.9031134085236,0.903113408523622,0.903113408523622
69020.2,6.52727434998714,6.38888888888889,20.9212180014453,0.921218001445328,0.100642335574039
69020.4,6.53744681202073,6.38888888888889,20.9242472380729,0.0757527619271301,0.0757527619271301
69020.6,6.54909621550944,6.94444444444444,20.9243882295086,0.0756117704913525,0.0757527619271301
69020.8,6.57435666890685,6.94444444444444,20.927081154829,0.0729188451709785,0.0757527619271301
69021,6.59105246603302,6.94444444444444,20.9282972999525,0.928297299952523,0.0756117704913525
69021.2,6.64670241623619,6.94444444444444,20.9313779338103,1.06862206618972,0.928297299952523
69021.4,6.77013688118638,6.94444444444444,20.9350018656221,0.0649981343779149,0.942748710138316
69021.6,6.94280119332248,6.94444444444444,20.9390373818855,1.06096261811446,0.942748710138316
69021.8,7.13339485378456,6.94444444444444,20.9427487101383,0.942748710138316,0.942748710138316
69022,7.32166468571185,6.94444444444444,20.9447067295964,0.0552932704036152,0.942748710138316
69022.2,7.49578032562321,7.77777777777778,20.9537078458587,0.953707845858691,0.0552932704036152
69022.4,7.6716902772466,7.77777777777778,20.9704815879464,0.0295184120535776,0.0552932704036152
69022.6,7.8648597628947,8.33333333333333,20.9724907739639,0.027509226036117,0.0998120756296881
69022.8,8.06704948292745,8.33333333333333,20.9771408442619,0.0998120756296881,0.0998120756296881
69023,8.26288298658525,8.33333333333333,20.9908060494684,0.990806049468421,0.990806049468421
69023.2,8.47191326088741,8.33333333333333,20.9970730059597,1.00292699404033,0.990806049468421
69023.4,8.68798415399107,8.33333333333333,20.9972490666754,1.27950405671479,0.990806049468421
69023.6,8.85159551323941,9.16666666666667,21.0056748375862,0.00567483758615523,1.00292699404033
69023.8,9.02660513205269,9.16666666666667,21.0088592388259,0.00885923882589275,1.0169221301693
69024,9.31556216929499,9.72222222222222,21.0169221301693,1.0169221301693,0.0330504030204793
69024.2,9.62316733773241,9.72222222222222,21.0288368388173,1.02883683881731,1.0169221301693
69024.4,9.91887673680846,10.2777777777778,21.0330504030205,0.0330504030204793,1.0169221301693
69024.6,10.1985903197452,10.2777777777778,21.037623878908,1.037623878908,1.02883683881731
